"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","HOUSECOST","RENT","IDX2015","Q","2009-Q2",73.4829404511266,
"ISL","HOUSECOST","RENT","IDX2015","Q","2009-Q3",73.7502025321328,
"ISL","HOUSECOST","RENT","IDX2015","Q","2009-Q4",74.0477466636826,
"ISL","HOUSECOST","RENT","IDX2015","Q","2010-Q1",74.8616983177762,
"ISL","HOUSECOST","RENT","IDX2015","Q","2010-Q2",75.7210304882936,
"ISL","HOUSECOST","RENT","IDX2015","Q","2010-Q3",76.137632199201,
"ISL","HOUSECOST","RENT","IDX2015","Q","2010-Q4",76.8515489947287,
"ISL","HOUSECOST","RENT","IDX2015","Q","2011-Q1",77.3692535410724,
"ISL","HOUSECOST","RENT","IDX2015","Q","2011-Q2",79.1473510062082,
"ISL","HOUSECOST","RENT","IDX2015","Q","2011-Q3",80.5374835723927,
"ISL","HOUSECOST","RENT","IDX2015","Q","2011-Q4",81.4546418803263,
"ISL","HOUSECOST","RENT","IDX2015","Q","2012-Q1",82.3090019985822,
"ISL","HOUSECOST","RENT","IDX2015","Q","2012-Q2",83.6495873769493,
"ISL","HOUSECOST","RENT","IDX2015","Q","2012-Q3",84.8607908255691,
"ISL","HOUSECOST","RENT","IDX2015","Q","2012-Q4",86.092869798899,
"ISL","HOUSECOST","RENT","IDX2015","Q","2013-Q1",87.8460564215493,
"ISL","HOUSECOST","RENT","IDX2015","Q","2013-Q2",89.5413921235419,
"ISL","HOUSECOST","RENT","IDX2015","Q","2013-Q3",90.682474715581,
"ISL","HOUSECOST","RENT","IDX2015","Q","2013-Q4",93.7084767393274,
"ISL","HOUSECOST","RENT","IDX2015","Q","2014-Q1",94.811143329904,
"ISL","HOUSECOST","RENT","IDX2015","Q","2014-Q2",95.6959354027784,
"ISL","HOUSECOST","RENT","IDX2015","Q","2014-Q3",96.7783646259732,
"ISL","HOUSECOST","RENT","IDX2015","Q","2014-Q4",97.6396666413441,
"ISL","HOUSECOST","RENT","IDX2015","Q","2015-Q1",98.4122503685131,
"ISL","HOUSECOST","RENT","IDX2015","Q","2015-Q2",99.4485246344963,
"ISL","HOUSECOST","RENT","IDX2015","Q","2015-Q3",100.513133156423,
"ISL","HOUSECOST","RENT","IDX2015","Q","2015-Q4",101.626091840568,
"ISL","HOUSECOST","RENT","IDX2015","Q","2016-Q1",102.564774190593,
"ISL","HOUSECOST","RENT","IDX2015","Q","2016-Q2",103.725706420115,
"ISL","HOUSECOST","RENT","IDX2015","Q","2016-Q3",104.797571206474,
"ISL","HOUSECOST","RENT","IDX2015","Q","2016-Q4",106.212048182818,
"ISL","HOUSECOST","RENT","IDX2015","Q","2017-Q1",107.284242225772,
"ISL","HOUSECOST","RENT","IDX2015","Q","2017-Q2",107.742429696643,
"ISL","HOUSECOST","RENT","IDX2015","Q","2017-Q3",108.702567623583,
"ISL","HOUSECOST","RENT","IDX2015","Q","2017-Q4",109.578760454001,
"ISL","HOUSECOST","RENT","IDX2015","Q","2018-Q1",111.650604087301,
"ISL","HOUSECOST","RENT","IDX2015","Q","2018-Q2",112.859302794888,
"ISL","HOUSECOST","RENT","IDX2015","Q","2018-Q3",114.471305716009,
"ISL","HOUSECOST","RENT","IDX2015","Q","2018-Q4",116.544387401802,
"ISL","HOUSECOST","RENT","IDX2015","Q","2019-Q1",118.360622726311,
"ISL","HOUSECOST","RENT","IDX2015","Q","2019-Q2",119.992339673259,
"ISL","HOUSECOST","RENT","IDX2015","Q","2019-Q3",121.324827207905,
"ISL","HOUSECOST","RENT","IDX2015","Q","2019-Q4",121.820910392526,
"ISL","HOUSECOST","RENT","IDX2015","Q","2020-Q1",122.255394666035,
"ISL","HOUSECOST","RENT","IDX2015","Q","2020-Q2",124.15468451685,
"ISL","HOUSECOST","RENT","IDX2015","Q","2020-Q3",125.462936668082,
"ISL","HOUSECOST","RENT","IDX2015","Q","2020-Q4",126.546584149033,
"ISL","HOUSECOST","RENT","IDX2015","Q","2021-Q1",127.248338941639,
"ISL","HOUSECOST","RENT","IDX2015","Q","2021-Q2",127.920656689835,
"ISL","HOUSECOST","RENT","IDX2015","Q","2021-Q3",128.791146669683,
"ISL","HOUSECOST","RENT","IDX2015","Q","2021-Q4",129.972857698844,
"ISL","HOUSECOST","RENT","IDX2015","Q","2022-Q1",131.648594217485,
"ISL","HOUSECOST","RENT","IDX2015","Q","2022-Q2",133.140382021578,
"ISL","HOUSECOST","RENT","IDX2015","Q","2022-Q3",135.620750585351,
"ISL","HOUSECOST","RENT","IDX2015","Q","2022-Q4",138.092373175203,
"ISL","HOUSECOST","RENT","IDX2015","Q","2023-Q1",141.080912293535,
"ISL","HOUSECOST","RENT","IDX2015","Q","2023-Q2",144.433569051198,
"ISL","HOUSECOST","RENT","IDX2015","Q","2023-Q3",146.721903023996,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q1",2.75959949350129,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q2",2.74764923307813,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q3",2.74485208446081,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q4",2.77990290403844,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q1",2.88756861998762,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q2",3.02522309434681,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q3",3.17881101187166,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q4",3.30756330420944,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q1",3.38299852186655,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q2",3.40352630931517,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q3",3.39756591463829,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q4",3.40856024955585,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q1",3.44722677228694,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q2",3.57966772034964,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q3",3.76481535927032,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q4",3.97132540915254,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q1",4.18701865837286,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q2",4.37046109817169,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q3",4.55212629848489,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q4",4.75851622277038,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q1",5.01879622203187,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q2",5.31158285058943,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q3",5.61946345398513,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q4",5.90472367987546,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q1",6.12795706413167,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q2",6.26106474251537,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q3",6.39561123656764,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q4",7.33214234585815,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q1",7.13188371947026,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q2",7.46314111563463,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q3",8.00622586380625,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q4",8.56859207760483,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q1",9.31876222735422,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q2",10.3106442650845,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q3",11.0279344781218,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q4",11.0251219252967,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q1",11.6119708969986,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q2",13.4873597931131,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q3",13.1963080019271,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q4",13.7610408101802,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q1",14.097164597737,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q2",13.8993344007769,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q3",14.4960802233037,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q4",15.8963263658585,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q1",16.7767840758066,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q2",17.3124474031882,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q3",18.7427033868013,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q4",18.0481159029915,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q1",18.7194852681034,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q2",19.4385659138744,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q3",18.6112930106693,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q4",19.2176196389023,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q1",19.1600838681547,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q2",19.8335440122621,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q3",21.0579896661517,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q4",21.8106037229401,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q1",21.9006153476344,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q2",21.3932089863959,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q3",21.0956439323798,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q4",20.9740056480329,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q1",21.3418458416778,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q2",21.4892015923819,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q3",21.7440056257143,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q4",21.7950309900878,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q1",21.8673263731241,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q2",22.6507252948081,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q3",22.2970398429425,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q4",22.0095060783604,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q1",21.8187370159124,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q2",21.290748654876,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q3",22.1297842098989,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q4",22.6999823047785,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q1",23.2355732830366,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q2",23.217373036702,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q3",24.8492853923535,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q4",24.4893821090419,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q1",24.415662352562,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q2",25.3977778590614,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q3",25.9181337345019,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q4",27.758908199882,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q1",28.7621728117969,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q2",29.7671451069939,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q3",29.8335490658015,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q4",29.4409917960916,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q1",30.0114035697297,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q2",29.647893994991,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q3",30.44844446095,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q4",31.0249402313665,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q1",30.918964048982,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q2",30.8115443118538,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q3",30.7088421934894,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q4",30.9902136312441,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q1",31.0601540836651,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q2",31.3463736411053,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q3",31.2355214984645,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q4",32.3325694905917,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q1",33.1709654428743,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q2",32.8303841018272,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q3",33.7008382738729,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q4",32.2803647407453,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q1",33.3847343652983,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q2",34.9069025090855,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q3",35.4259234876273,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q4",36.5560136378474,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q1",36.7687982027788,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q2",37.6433960364075,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q3",38.9047993227475,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q4",38.9964001079643,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q1",41.5921684962384,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q2",42.7725929898315,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q3",44.1904397549141,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q4",46.1484021259939,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q1",48.3834175981445,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q2",52.3599037170001,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q3",56.4742495027982,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q4",59.6476604323004,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q1",62.0730811877234,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q2",63.9446997686723,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q3",67.1347832477713,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q4",70.3482988911368,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q1",73.9742856898246,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q2",77.7893196028839,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q3",81.0432816109048,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q4",85.09105247444,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",88.1357926693437,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",89.2481678294902,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",90.9587471894279,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",88.9393078240361,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",90.8044833452149,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",93.7878161560244,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",96.9986762044137,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",100.621413313746,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",104.16278531564,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",107.967901106273,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",110.213390902794,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",114.223001752727,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",117.505911949354,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",120.331063789227,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",123.319501771209,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",124.144853148127,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",126.34473975653,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",128.92479759371,
